"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"891695","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","180","5","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891696","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","18A","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891697","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","18B","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891698","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","185","12","0","0","0","0","0","2","3","1","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","4","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891699","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","18E","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891700","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","18F","12","0","0","0","0","0","2","3","1","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","0","0","4","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891701","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","21","16","0","0","0","0","1","0","0","0","1","2","0","1","0","3","0","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","3","1","1","0","0","0","0","17","2","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891702","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","22","7","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891703","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","23","8","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891704","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","24","10","0","0","1","0","0","0","0","1","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","7","1","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891705","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","3","Month header present","3","3","Not used","82100","0","0","3","0","8","0","0","19","26","13","0","0","0","3","2","0","0","0","0","1","0","2","1","1","2","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","8","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891706","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","04","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891707","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","05","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891708","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","06","8","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","3","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891709","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","08","10","0","0","0","1","0","1","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","2","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891710","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891711","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","13","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891712","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","14","9","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891713","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","15","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891714","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","18","12","0","0","0","4","0","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","6","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891715","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","180","7","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891716","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","18A","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891717","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","18B","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891718","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","185","8","0","0","0","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"891719","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2000","657","9","4566","Suburban","N","Not covered by","58434","BENSALEM TOWNSHIP","PA","4","Month header present","3","3","Not used","82900","0","0","3","0","15","0","0","21","18E","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
