"","year","region","offense_name","value","short_name","Type","crime_type","percent_change"
"3711",2014,"BRISTOL TOWNSHIP","yearly_act_num_str_arm_rob",14,"Strong Arm robbery","Total Offenses","violent",-30
"3712",2014,"FALLS TOWNSHIP","yearly_act_num_str_arm_rob",4,"Strong Arm robbery","Total Offenses","violent",-55.5555555555556
"3713",2014,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3714",2014,"LOWER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-66.6666666666667
"3715",2014,"MIDDLETOWN TOWNSHIP","yearly_act_num_str_arm_rob",5,"Strong Arm robbery","Total Offenses","violent",-28.5714285714286
"3716",2014,"MORRISVILLE","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3717",2014,"NEWTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3718",2014,"NORTHAMPTON TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",-50
"3719",2014,"PERKASIE","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3720",2014,"QUAKERTOWN","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-33.3333333333333
"3722",2014,"UPPER SOUTHAMPTON TWP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",-100
"3723",2014,"WARMINSTER TOWNSHIP","yearly_act_num_str_arm_rob",2,"Strong Arm robbery","Total Offenses","violent",-75
"3725",2014,"DOYLESTOWN TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3726",2014,"HILLTOWN TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",NA
"3727",2014,"PLUMSTEAD TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3728",2014,"WARRINGTON TOWNSHIP","yearly_act_num_str_arm_rob",1,"Strong Arm robbery","Total Offenses","violent",0
"3729",2014,"RICHLAND TOWNSHIP","yearly_act_num_str_arm_rob",0,"Strong Arm robbery","Total Offenses","violent",NA
"3951",2009,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",113,"total assault","Total Offenses","violent",0
"3952",2009,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",142,"total assault","Total Offenses","violent",0
"3953",2009,"BRISTOL","yearly_act_num_asslt__total",37,"total assault","Total Offenses","violent",0
"3954",2009,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",182,"total assault","Total Offenses","violent",0
"3956",2009,"FALLS TOWNSHIP","yearly_act_num_asslt__total",67,"total assault","Total Offenses","violent",0
"3957",2009,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",22,"total assault","Total Offenses","violent",0
"3958",2009,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",42,"total assault","Total Offenses","violent",0
"3959",2009,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",179,"total assault","Total Offenses","violent",0
"3960",2009,"MORRISVILLE","yearly_act_num_asslt__total",16,"total assault","Total Offenses","violent",0
"3962",2009,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",25,"total assault","Total Offenses","violent",0
"3963",2009,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",39,"total assault","Total Offenses","violent",0
"3964",2009,"PERKASIE","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",0
"3965",2009,"QUAKERTOWN","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",0
"3968",2009,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",32,"total assault","Total Offenses","violent",0
"3969",2009,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",116,"total assault","Total Offenses","violent",0
"3970",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",21,"total assault","Total Offenses","violent",0
"3971",2009,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",11,"total assault","Total Offenses","violent",0
"3973",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",0
"3974",2009,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",35,"total assault","Total Offenses","violent",0
"3976",2009,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",8,"total assault","Total Offenses","violent",0
"3977",2010,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",138,"total assault","Total Offenses","violent",22.1238938053097
"3978",2010,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",158,"total assault","Total Offenses","violent",11.2676056338028
"3979",2010,"BRISTOL","yearly_act_num_asslt__total",59,"total assault","Total Offenses","violent",59.4594594594595
"3980",2010,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",161,"total assault","Total Offenses","violent",-11.5384615384615
"3982",2010,"FALLS TOWNSHIP","yearly_act_num_asslt__total",67,"total assault","Total Offenses","violent",0
"3983",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",-9.09090909090909
"3984",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",36,"total assault","Total Offenses","violent",-14.2857142857143
"3985",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",128,"total assault","Total Offenses","violent",-28.4916201117318
"3986",2010,"MORRISVILLE","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",12.5
"3987",2010,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",22,"total assault","Total Offenses","violent",-12
"3988",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",26,"total assault","Total Offenses","violent",-33.3333333333333
"3989",2010,"PERKASIE","yearly_act_num_asslt__total",13,"total assault","Total Offenses","violent",-27.7777777777778
"3990",2010,"QUAKERTOWN","yearly_act_num_asslt__total",35,"total assault","Total Offenses","violent",94.4444444444444
"3993",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",14,"total assault","Total Offenses","violent",-56.25
"3994",2010,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",101,"total assault","Total Offenses","violent",-12.9310344827586
"3996",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",32,"total assault","Total Offenses","violent",52.3809523809524
"3997",2010,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",14,"total assault","Total Offenses","violent",27.2727272727273
"4000",2010,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-10.5263157894737
"4001",2010,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",51,"total assault","Total Offenses","violent",45.7142857142857
"4003",2010,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",8,"total assault","Total Offenses","violent",0
"4004",2011,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",113,"total assault","Total Offenses","violent",0
"4005",2011,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",117,"total assault","Total Offenses","violent",-17.6056338028169
"4006",2011,"BRISTOL","yearly_act_num_asslt__total",36,"total assault","Total Offenses","violent",-2.7027027027027
"4007",2011,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",158,"total assault","Total Offenses","violent",-13.1868131868132
"4009",2011,"FALLS TOWNSHIP","yearly_act_num_asslt__total",59,"total assault","Total Offenses","violent",-11.9402985074627
"4010",2011,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",23,"total assault","Total Offenses","violent",4.54545454545454
"4011",2011,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",-57.1428571428571
"4012",2011,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",129,"total assault","Total Offenses","violent",-27.9329608938548
"4013",2011,"MORRISVILLE","yearly_act_num_asslt__total",11,"total assault","Total Offenses","violent",-31.25
"4015",2011,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",21,"total assault","Total Offenses","violent",-16
"4016",2011,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",-51.2820512820513
"4017",2011,"PERKASIE","yearly_act_num_asslt__total",25,"total assault","Total Offenses","violent",38.8888888888889
"4018",2011,"QUAKERTOWN","yearly_act_num_asslt__total",28,"total assault","Total Offenses","violent",55.5555555555556
"4020",2011,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",14,"total assault","Total Offenses","violent",-56.25
"4021",2011,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",85,"total assault","Total Offenses","violent",-26.7241379310345
"4022",2011,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",-4.76190476190477
"4023",2011,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",11,"total assault","Total Offenses","violent",0
"4026",2011,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",5.26315789473684
"4027",2011,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",37,"total assault","Total Offenses","violent",5.71428571428572
"4029",2011,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",10,"total assault","Total Offenses","violent",25
"4030",2012,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",138,"total assault","Total Offenses","violent",22.1238938053097
"4031",2012,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",147,"total assault","Total Offenses","violent",3.52112676056338
"4032",2012,"BRISTOL","yearly_act_num_asslt__total",39,"total assault","Total Offenses","violent",5.40540540540539
"4033",2012,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",119,"total assault","Total Offenses","violent",-34.6153846153846
"4035",2012,"FALLS TOWNSHIP","yearly_act_num_asslt__total",58,"total assault","Total Offenses","violent",-13.4328358208955
"4036",2012,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",23,"total assault","Total Offenses","violent",4.54545454545454
"4037",2012,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",28,"total assault","Total Offenses","violent",-33.3333333333333
"4038",2012,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",136,"total assault","Total Offenses","violent",-24.0223463687151
"4039",2012,"MORRISVILLE","yearly_act_num_asslt__total",8,"total assault","Total Offenses","violent",-50
"4040",2012,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",-24
"4041",2012,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",-48.7179487179487
"4042",2012,"PERKASIE","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",0
"4043",2012,"QUAKERTOWN","yearly_act_num_asslt__total",26,"total assault","Total Offenses","violent",44.4444444444444
"4045",2012,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-46.875
"4046",2012,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",80,"total assault","Total Offenses","violent",-31.0344827586207
"4048",2012,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",35,"total assault","Total Offenses","violent",66.6666666666667
"4049",2012,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",11,"total assault","Total Offenses","violent",0
"4051",2012,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-10.5263157894737
"4052",2012,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",38,"total assault","Total Offenses","violent",8.57142857142856
"4054",2012,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",7,"total assault","Total Offenses","violent",-12.5
"4055",2013,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",126,"total assault","Total Offenses","violent",11.5044247787611
"4056",2013,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",141,"total assault","Total Offenses","violent",-0.704225352112675
"4057",2013,"BRISTOL","yearly_act_num_asslt__total",29,"total assault","Total Offenses","violent",-21.6216216216216
"4058",2013,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",103,"total assault","Total Offenses","violent",-43.4065934065934
"4060",2013,"FALLS TOWNSHIP","yearly_act_num_asslt__total",55,"total assault","Total Offenses","violent",-17.910447761194
"4061",2013,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-22.7272727272727
"4062",2013,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",25,"total assault","Total Offenses","violent",-40.4761904761905
"4063",2013,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",93,"total assault","Total Offenses","violent",-48.0446927374302
"4064",2013,"MORRISVILLE","yearly_act_num_asslt__total",32,"total assault","Total Offenses","violent",100
"4066",2013,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-32
"4067",2013,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",14,"total assault","Total Offenses","violent",-64.1025641025641
"4068",2013,"PERKASIE","yearly_act_num_asslt__total",17,"total assault","Total Offenses","violent",-5.55555555555556
"4069",2013,"QUAKERTOWN","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",0
"4072",2013,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",10,"total assault","Total Offenses","violent",-68.75
"4073",2013,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",70,"total assault","Total Offenses","violent",-39.6551724137931
"4074",2013,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",-9.52380952380952
"4075",2013,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",15,"total assault","Total Offenses","violent",36.3636363636364
"4077",2013,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",10,"total assault","Total Offenses","violent",-47.3684210526316
"4078",2013,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",28,"total assault","Total Offenses","violent",-20
"4080",2013,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",3,"total assault","Total Offenses","violent",-62.5
"4081",2014,"SP: BUCKS COUNTY","yearly_act_num_asslt__total",125,"total assault","Total Offenses","violent",10.6194690265487
"4082",2014,"BENSALEM TOWNSHIP","yearly_act_num_asslt__total",115,"total assault","Total Offenses","violent",-19.0140845070422
"4083",2014,"BRISTOL","yearly_act_num_asslt__total",29,"total assault","Total Offenses","violent",-21.6216216216216
"4084",2014,"BRISTOL TOWNSHIP","yearly_act_num_asslt__total",176,"total assault","Total Offenses","violent",-3.2967032967033
"4085",2014,"FALLS TOWNSHIP","yearly_act_num_asslt__total",63,"total assault","Total Offenses","violent",-5.97014925373134
"4086",2014,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",-9.09090909090909
"4087",2014,"LOWER SOUTHAMPTON TWP","yearly_act_num_asslt__total",28,"total assault","Total Offenses","violent",-33.3333333333333
"4088",2014,"MIDDLETOWN TOWNSHIP","yearly_act_num_asslt__total",106,"total assault","Total Offenses","violent",-40.7821229050279
"4089",2014,"MORRISVILLE","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",18.75
"4090",2014,"NEWTOWN TOWNSHIP","yearly_act_num_asslt__total",20,"total assault","Total Offenses","violent",-20
"4091",2014,"NORTHAMPTON TOWNSHIP","yearly_act_num_asslt__total",19,"total assault","Total Offenses","violent",-51.2820512820513
"4092",2014,"PERKASIE","yearly_act_num_asslt__total",13,"total assault","Total Offenses","violent",-27.7777777777778
"4093",2014,"QUAKERTOWN","yearly_act_num_asslt__total",23,"total assault","Total Offenses","violent",27.7777777777778
"4095",2014,"UPPER SOUTHAMPTON TWP","yearly_act_num_asslt__total",15,"total assault","Total Offenses","violent",-53.125
"4096",2014,"WARMINSTER TOWNSHIP","yearly_act_num_asslt__total",98,"total assault","Total Offenses","violent",-15.5172413793103
"4098",2014,"DOYLESTOWN TOWNSHIP","yearly_act_num_asslt__total",18,"total assault","Total Offenses","violent",-14.2857142857143
"4099",2014,"HILLTOWN TOWNSHIP","yearly_act_num_asslt__total",8,"total assault","Total Offenses","violent",-27.2727272727273
"4100",2014,"PLUMSTEAD TOWNSHIP","yearly_act_num_asslt__total",14,"total assault","Total Offenses","violent",-26.3157894736842
"4101",2014,"WARRINGTON TOWNSHIP","yearly_act_num_asslt__total",24,"total assault","Total Offenses","violent",-31.4285714285714
"4102",2014,"RICHLAND TOWNSHIP","yearly_act_num_asslt__total",10,"total assault","Total Offenses","violent",25
"4324",2009,"SP: BUCKS COUNTY","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",0
"4325",2009,"BENSALEM TOWNSHIP","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",0
"4326",2009,"BRISTOL","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4327",2009,"BRISTOL TOWNSHIP","yearly_act_num_gun_assault",5,"gun assault","Total Offenses","violent",0
"4329",2009,"FALLS TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4330",2009,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_gun_assault",1,"gun assault","Total Offenses","violent",0
"4331",2009,"LOWER SOUTHAMPTON TWP","yearly_act_num_gun_assault",3,"gun assault","Total Offenses","violent",0
"4332",2009,"MIDDLETOWN TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4333",2009,"MORRISVILLE","yearly_act_num_gun_assault",6,"gun assault","Total Offenses","violent",0
"4335",2009,"NEWTOWN TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4336",2009,"NORTHAMPTON TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4337",2009,"PERKASIE","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4338",2009,"QUAKERTOWN","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4341",2009,"UPPER SOUTHAMPTON TWP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4342",2009,"WARMINSTER TOWNSHIP","yearly_act_num_gun_assault",1,"gun assault","Total Offenses","violent",0
"4343",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_gun_assault",1,"gun assault","Total Offenses","violent",0
"4344",2009,"HILLTOWN TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4346",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",0
"4347",2009,"WARRINGTON TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4349",2009,"RICHLAND TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",0
"4350",2010,"SP: BUCKS COUNTY","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",0
"4351",2010,"BENSALEM TOWNSHIP","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",0
"4352",2010,"BRISTOL","yearly_act_num_gun_assault",1,"gun assault","Total Offenses","violent",NA
"4353",2010,"BRISTOL TOWNSHIP","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",-60
"4355",2010,"FALLS TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4356",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",-100
"4357",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",-100
"4358",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4359",2010,"MORRISVILLE","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",-100
"4360",2010,"NEWTOWN TOWNSHIP","yearly_act_num_gun_assault",2,"gun assault","Total Offenses","violent",NA
"4361",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4362",2010,"PERKASIE","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4363",2010,"QUAKERTOWN","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4366",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",NA
"4367",2010,"WARMINSTER TOWNSHIP","yearly_act_num_gun_assault",0,"gun assault","Total Offenses","violent",-100
"4369",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_gun_assault",1,"gun assault","Total Offenses","violent",0
